,Date,Action,Ticker,Quantity,Price,Cash
0,2010-01-29,BUY,AAPL,54472,6.0039472579956055,672952.9849624634
1,2010-01-29,BUY,NFLX,15630,9.005714416503906,532193.6686325073
2,2010-01-29,BUY,NVDA,1442631,0.36889752745628357,10.659700721502304
3,2010-02-26,SELL,AAPL,43121,6.0855913162231445,262427.4428475797
4,2010-02-26,SELL,NFLX,11997,9.372857093811035,374873.6094020307
5,2010-02-26,BUY,NVDA,996991,0.3760048449039459,0.16307640075683594
6,2010-03-31,SELL,AAPL,11350,7.105380058288574,80646.22673797607
7,2010-03-31,SELL,NFLX,2993,10.722857475280762,112739.7391614914
8,2010-03-31,BUY,NVDA,278917,0.40420523285865784,0.02822825312614441
9,2010-04-30,SELL,NFLX,355,14.738571166992188,5232.220992535353
10,2010-04-30,BUY,NVDA,13706,0.38173675537109375,0.1370234191417694
11,2010-05-05,SELL,NVDA,2732245,0.3381752371788025,923977.7379290164
12,2010-05-31,BUY,NFLX,361,15.878570556640625,918245.5739580691
13,2010-05-31,BUY,NVDA,3047985,0.3012625277042389,1.9084534645080566
14,2010-06-08,SELL,NVDA,3047985,0.26366204023361206,803639.8521549106
15,2010-06-30,BUY,AAPL,11718,7.717551231384277,713205.5868255496
16,2010-06-30,BUY,AMZN,16655,5.430500030517578,622760.6088172793
17,2010-06-30,BUY,CSCO,6312,14.329151153564453,532315.0067359805
18,2010-06-30,BUY,GOOGL,7985,11.326807975769043,441870.4450494647
19,2010-06-30,BUY,INTC,6953,13.007271766662598,351430.88445585966
20,2010-06-30,BUY,MSFT,5107,17.71053123474121,260983.2014400363
21,2010-06-30,BUY,NFLX,4977,16.082857131958008,180938.8214942813
22,2010-06-30,BUY,NVDA,376435,0.2402762919664383,90490.4155278951
23,2010-06-30,BUY,TSLA,56790,1.5926669836044312,42.85752899944782
24,2010-07-03,SELL,TSLA,56790,1.2799999713897705,72734.05590422451
25,2010-07-29,SELL,NFLX,5623,14.329999923706055,153311.64547522366
26,2010-07-30,SELL,NVDA,376435,0.2093246728181839,232108.77868753672
27,2010-07-30,SELL,AMZN,16654,5.8429999351501465,329418.09960752726
28,2010-07-30,SELL,CSCO,6312,15.382956504821777,426515.3210659623
29,2010-07-30,SELL,GOOGL,7985,12.093048095703125,523078.31011015177
30,2010-07-30,SELL,INTC,6953,13.822272300720215,619184.5694170594
31,2010-07-30,SELL,MSFT,5107,19.777137756347656,720186.4119387269
32,2010-07-30,BUY,AAPL,22374,7.775998592376709,546206.2194328904
33,2010-07-30,BUY,NFLX,1395,14.002857208251953,526672.2336273789
34,2010-07-30,BUY,NVDA,2322398,0.2093246728181839,40537.03212377429
35,2010-07-30,BUY,TSLA,29879,1.3566670417785645,1.17758247256279
36,2010-08-12,SELL,TSLA,29879,1.1933330297470093,35656.77517828345
37,2010-08-31,SELL,AAPL,10447,7.30571985244751,111979.63047680259
38,2010-08-31,SELL,AMZN,1,6.189499855041504,111985.81997665763
39,2010-08-31,SELL,NFLX,163,17.58571434020996,114852.29141411185
40,2010-08-31,SELL,NVDA,16289,0.2210175096988678,118452.44562959671
41,2010-08-31,BUY,TSLA,89420,1.324666976928711,0.7245526313781738
42,2010-09-30,SELL,AAPL,23646,8.65750789642334,204716.15627145767
43,2010-09-30,SELL,NFLX,1232,24.375713348388672,234747.03511667252
44,2010-09-30,BUY,CSCO,436,14.494845390319824,228427.28252649307
45,2010-09-30,BUY,NVDA,698055,0.2723742723464966,38295.0598436594
46,2010-09-30,BUY,TSLA,26127,1.4653329849243164,10.304946541786194
47,2010-10-29,SELL,CSCO,436,15.369710922241211,6711.498908638954
48,2010-10-29,SELL,TSLA,24887,1.4126670360565186,41868.54343497753
49,2010-10-29,BUY,INTC,268,13.556843757629395,38235.309307932854
50,2010-10-29,BUY,NVDA,138373,0.2762719988822937,6.7240065932273865
51,2010-11-30,SELL,INTC,267,14.236992835998535,3808.0010938048363
52,2010-11-30,SELL,TSLA,77114,2.2886669635772705,180296.26532310247
53,2010-11-30,BUY,CSCO,1148,12.884310722351074,165505.07661384344
54,2010-11-30,BUY,NVDA,524999,0.3152480721473694,0.15398454666137695
55,2010-12-31,SELL,INTC,1,14.030078887939453,14.18406343460083
56,2010-12-31,SELL,TSLA,13545,1.7666670083999634,23943.688692212105
57,2010-12-31,BUY,CSCO,1113,13.407894134521484,9020.702520489693
58,2010-12-31,BUY,NVDA,26233,0.3436776101589203,5.007773190736771
59,2011-01-31,SELL,NVDA,78551,0.5447485446929932,42795.55070737004
