,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104969024658,10137.200454235077
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.544188976287842
2,2019-02-28,SELL,NVDA,12749,3.853978157043457,49143.91171312332
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.5034375190734863
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.12977266312
5,2019-03-29,SELL,NVDA,25169,4.400113105773926,162996.57653188705
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.873809337615967
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.42666578293
8,2019-04-30,SELL,NVDA,18473,4.451749324798584,227104.59194278717
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.111969947814941
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.80314826965
11,2019-05-31,BUY,NVDA,38293,3.4572551250457764,66088.13264489174
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.362877130508423
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.48268914223
14,2019-06-28,BUY,NVDA,12893,4.056703567504883,0.4035933017730713
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.587150335312
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.865682363510132
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28808.994492292404
18,2019-08-30,BUY,NVDA,377,4.154503345489502,27242.746731042862
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.75755524635315
20,2019-09-30,SELL,NVDA,2049,4.272920608520508,8771.971882104874
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.865774393081665
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.48594880104
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.635790109634
24,2019-10-31,BUY,NVDA,3061,5.0500874519348145,269.31809973716736
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32404.448743581772
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28613.288831472397
27,2019-11-29,BUY,NVDA,5232,5.433223247528076,186.66480040550232
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1156.5947930812836
29,2019-12-31,SELL,NVDA,11901,5.783753395080566,69989.0439479351
30,2019-12-31,BUY,CSCO,1730,40.447731018066406,14.469286680221558
