,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,META,682,149.84759521484375,897803.9400634766
1,2019-01-31,BUY,NFLX,2635,340.6600036621094,164.83041381835938
2,2019-02-28,SELL,NFLX,482,362.8699951171875,175068.16806030273
3,2019-02-28,BUY,META,1079,162.19044494628906,64.67796325683594
4,2019-03-29,SELL,META,133,164.92002868652344,21999.041778564453
5,2019-03-29,BUY,NFLX,62,354.6099853515625,13.222686767578125
6,2019-04-30,SELL,NFLX,182,371.8299865722656,67686.28024291992
7,2019-04-30,BUY,META,348,194.03878784179688,160.78207397460938
8,2019-05-31,SELL,NFLX,475,351.8500061035156,167289.53497314453
9,2019-05-31,BUY,META,247,182.3135528564453,122258.08741760254
10,2019-05-31,BUY,MSFT,1023,119.45333099365234,57.329811096191406
11,2019-06-04,SELL,META,2223,163.5253448486328,363574.17140960693
12,2019-06-28,SELL,NFLX,189,370.0199890136719,433507.9493331909
13,2019-06-28,BUY,META,2164,188.7788848876953,24990.44243621826
14,2019-06-28,BUY,MSFT,195,127.45298767089844,137.1098403930664
15,2019-07-20,SELL,NFLX,1369,315.1000061035156,431509.01819610596
16,2019-07-31,BUY,META,105,196.29017639160156,410898.5496749878
17,2019-07-31,BUY,MSFT,181,133.3434600830078,386763.3833999634
18,2019-07-31,BUY,NFLX,1186,325.92999267578125,210.4120864868164
19,2019-08-24,SELL,NFLX,1186,291.44000244140625,345858.2549819946
20,2019-08-30,SELL,META,493,184.8638458251953,436996.1309738159
21,2019-08-30,SELL,MSFT,1398,131.6617431640625,621059.2479171753
22,2019-08-30,BUY,NFLX,2092,296.7799987792969,195.49047088623047
23,2019-09-24,SELL,NFLX,2092,265.9200134277344,556500.1585617065
24,2019-09-28,SELL,META,1776,176.4260711669922,869832.8609542847
25,2019-09-30,SELL,MSFT,1,131.29000854492188,869964.1509628296
26,2019-09-30,BUY,NFLX,3306,263.0799865722656,221.7153549194336
27,2019-11-29,SELL,NFLX,762,315.92999267578125,240960.36977386475
28,2019-11-29,BUY,META,1197,201.23130798339844,86.4941177368164
29,2019-12-31,SELL,META,1197,203.63214111328125,243834.16703033447
30,2019-12-31,BUY,NFLX,754,323.30999755859375,58.428871154785156
