,Date,Action,Ticker,Quantity,Price,Cash
0,2010-01-29,BUY,AAPL,54471,6.003945827484131,672959.0668311119
1,2010-01-29,BUY,NFLX,15631,9.005714416503906,532190.7447867393
2,2010-01-29,BUY,NVDA,1442638,0.3688974678516388,5.239560186862946
3,2010-02-26,SELL,AAPL,43120,6.08558988571167,262415.87543207407
4,2010-02-26,SELL,NFLX,11998,9.372857093811035,374871.41484361887
5,2010-02-26,BUY,NVDA,996985,0.3760049641132355,0.10569718480110168
6,2010-03-31,SELL,AAPL,11351,7.105378150939941,80653.25308850408
7,2010-03-31,SELL,NFLX,2993,10.722857475280762,112746.7655120194
8,2010-03-31,BUY,NVDA,278934,0.4042053520679474,0.14983829855918884
9,2010-04-30,SELL,NFLX,355,14.738571166992188,5232.342602580786
10,2010-04-30,BUY,NVDA,13706,0.3817366361618042,0.26026734709739685
11,2010-05-05,SELL,NVDA,2732263,0.3381751775741577,923983.785471648
12,2010-05-31,BUY,NFLX,361,15.878570556640625,918251.6215007007
13,2010-05-31,BUY,NVDA,3047980,0.3012625277042389,9.46230873465538
14,2010-06-08,SELL,NVDA,3047980,0.2636619508266449,803645.8151893318
15,2010-06-30,BUY,AAPL,11719,7.717552661895752,713203.8155445755
16,2010-06-30,BUY,AMZN,16655,5.430500030517578,622758.8375363052
17,2010-06-30,BUY,CSCO,6312,14.329155921936035,532313.2053570449
18,2010-06-30,BUY,GOOGL,7985,11.326807975769043,441868.6436705291
19,2010-06-30,BUY,INTC,6953,13.007267951965332,351429.1096005142
20,2010-06-30,BUY,MSFT,5107,17.710535049438477,260981.40710303187
21,2010-06-30,BUY,NFLX,4977,16.082857131958008,180937.02715727687
22,2010-06-30,BUY,NVDA,376434,0.24027636647224426,90488.83342066407
23,2010-06-30,BUY,TSLA,56790,1.5926669836044312,41.275421768426895
24,2010-07-03,SELL,TSLA,56790,1.2799999713897705,72732.4737969935
25,2010-07-29,SELL,NFLX,5623,14.329999923706055,153310.06336799264
26,2010-07-30,SELL,NVDA,376434,0.20932471752166748,232107.00408354402
27,2010-07-30,SELL,AMZN,16655,5.8429999351501465,329422.1680034697
28,2010-07-30,SELL,CSCO,6312,15.382956504821777,426519.38946190476
29,2010-07-30,SELL,GOOGL,7985,12.093048095703125,523082.3785060942
30,2010-07-30,SELL,INTC,6953,13.822273254394531,619188.6444438994
31,2010-07-30,SELL,MSFT,5107,19.777143478393555,720190.5161880553
32,2010-07-30,BUY,AAPL,22374,7.775999546051025,546210.3023447096
33,2010-07-30,BUY,NFLX,1395,14.002857208251953,526676.3165391982
34,2010-07-30,BUY,NVDA,2322387,0.20932471752166748,40543.313788205385
35,2010-07-30,BUY,TSLA,29879,1.3566670417785645,7.459246903657913
36,2010-08-12,SELL,TSLA,29879,1.1933330297470093,35663.05684271455
37,2010-08-31,SELL,AAPL,10447,7.305720806121826,111985.92210426927
38,2010-08-31,SELL,NFLX,163,17.58571434020996,114852.39354172349
39,2010-08-31,SELL,NVDA,16272,0.22101753950119019,118448.79094448686
40,2010-08-31,BUY,TSLA,89417,1.324666976928711,1.0438684523105621
41,2010-09-30,SELL,AAPL,23646,8.657505989074707,204716.43048611283
42,2010-09-30,SELL,NFLX,1232,24.375713348388672,234747.30933132768
43,2010-09-30,BUY,CSCO,436,14.494845390319824,228427.55674114823
44,2010-09-30,BUY,NVDA,698042,0.2723741829395294,38298.93733367324
45,2010-09-30,BUY,TSLA,26129,1.4653329849243164,11.251770585775375
46,2010-10-29,SELL,CSCO,436,15.369702339172363,6712.441990464926
47,2010-10-29,SELL,TSLA,24885,1.4126670360565186,41866.66118273139
48,2010-10-29,BUY,INTC,268,13.556842803955078,38233.42731127143
49,2010-10-29,BUY,NVDA,138367,0.27627190947532654,6.5120128989219666
50,2010-11-30,SELL,INTC,267,14.236993789672852,3807.7893547415733
51,2010-11-30,SELL,TSLA,77115,2.2886669635772705,180298.3422510028
52,2010-11-30,BUY,CSCO,1148,12.884302139282227,165507.1633951068
53,2010-11-30,BUY,NVDA,525006,0.3152480721473694,0.03402930498123169
54,2010-12-31,SELL,TSLA,13546,1.7666670083999634,23931.305325090885
55,2010-12-31,BUY,CSCO,1113,13.40789794921875,9008.314907610416
56,2010-12-31,BUY,NVDA,26211,0.34367766976356506,0.17950543761253357
57,2011-01-31,SELL,INTC,1,14.32376480102539,14.503270238637924
58,2011-01-31,SELL,NVDA,78535,0.5447483658790588,42796.316184550524
59,2011-01-31,BUY,CSCO,3085,13.871837615966797,1.6971392929553986
60,2011-02-12,SELL,CSCO,5346,12.393854141235352,66259.24137833714
61,2011-02-28,SELL,NVDA,555395,0.5300754308700562,360660.485306412
62,2011-02-28,BUY,CSCO,10502,12.35408878326416,230917.84490457177
63,2011-02-28,BUY,TSLA,146705,1.5740000009536743,4.174764662981033
64,2011-03-31,SELL,CSCO,2817,11.526082038879395,32473.147868186235
65,2011-03-31,SELL,TSLA,41523,1.5806670188903809,98107.18449357152
66,2011-03-31,BUY,NVDA,231928,0.423005610704422,0.33921411633491516
67,2011-04-20,SELL,CSCO,7685,11.047213554382324,84898.1753795445
68,2011-04-29,SELL,TSLA,14937,1.843999981880188,112442.00310888886
69,2011-04-29,BUY,CSCO,7354,11.499480247497559,27874.82536879182
70,2011-04-29,BUY,NVDA,62315,0.4473083019256592,0.8085342943668365
71,2011-05-31,SELL,CSCO,58,10.947454452514648,635.7608925402164
72,2011-05-31,SELL,TSLA,18307,1.9700000286102295,36700.55141630769
73,2011-05-31,BUY,NVDA,82089,0.44707900285720825,0.2831507623195648
74,2011-06-08,SELL,CSCO,7296,10.315614700317383,75263.00800427794
75,2011-06-10,SELL,NVDA,3436143,0.3982442617416382,1443687.2402779758
76,2011-06-30,BUY,CSCO,5991,10.202548027038574,1382563.7750479877
77,2011-06-30,BUY,NVDA,3716470,0.3608730435371399,41389.9349335134
78,2011-06-30,BUY,TSLA,21942,1.8860000371932983,7.322117418050766
79,2011-07-15,SELL,NVDA,3716470,0.3228139579296112,1199735.7123440802
80,2011-07-29,SELL,CSCO,1937,10.688599586486816,1220439.5297431052
81,2011-07-29,SELL,TSLA,4560,1.878000020980835,1229003.2098387778
82,2011-07-29,BUY,NVDA,3875975,0.31708231568336487,0.08130794763565063
83,2011-08-05,SELL,TSLA,89320,1.649999976158142,147378.0791783929
84,2011-08-09,SELL,NVDA,3875975,0.2735205590724945,1207536.9281294048
85,2011-08-11,SELL,CSCO,4054,9.166423797607422,1244697.6102049053
86,2011-08-31,BUY,CSCO,1731,10.434901237487793,1226634.796162814
87,2011-08-31,BUY,NVDA,3379140,0.3136431872844696,166790.55628237128
88,2011-08-31,BUY,TSLA,101572,1.6419999599456787,9.33635076880455
89,2011-09-30,SELL,CSCO,499,10.581775665283203,5289.642407745123
90,2011-09-30,SELL,NVDA,139002,0.3001161217689514,47006.38356587291
91,2011-09-30,BUY,AAPL,543,11.766582489013672,40617.129274338484
92,2011-09-30,BUY,AMZN,1447,11.121999740600586,24523.595649689436
93,2011-09-30,BUY,TSLA,15245,1.6080000400543213,9.635039061307907
94,2011-10-04,SELL,NVDA,3240138,0.2707696259021759,877340.5891704857
95,2011-10-27,SELL,AMZN,1447,9.920000076293945,891694.8292808831
96,2011-10-31,SELL,CSCO,1231,12.440164566040039,907008.6718616784
97,2011-10-31,BUY,AAPL,2578,12.199799537658691,875557.5886535943
98,2011-10-31,BUY,NVDA,2351771,0.35766321420669556,34415.61371549964
99,2011-10-31,BUY,TSLA,17282,1.9913330078125,1.396674484014511
100,2011-11-03,SELL,NVDA,2351771,0.31685298681259155,745167.0623237193
101,2011-11-26,SELL,AAPL,3121,10.95315933227539,779351.8725997508
102,2011-11-30,SELL,TSLA,39082,2.1166670322418213,862075.4535538256
103,2011-11-30,BUY,AAPL,3240,11.243278503417969,825647.2312027514
104,2011-11-30,BUY,AMZN,657,9.419500350952148,819458.6194721758
105,2011-11-30,BUY,NFLX,142,9.652856826782227,818087.9138027728
106,2011-11-30,BUY,NVDA,2393135,0.34184345602989197,10.374656677246094
107,2011-12-20,SELL,NVDA,2393135,0.3017209768295288,722069.4045416117
108,2011-12-30,SELL,AMZN,650,8.692999839782715,727719.8544374704
109,2011-12-30,SELL,CSCO,1,12.232385635375977,727732.0868231058
110,2011-12-30,SELL,TSLA,11629,1.9153330326080322,750005.4946593046
111,2011-12-30,BUY,AAPL,1007,12.204925537109375,737715.1346434355
112,2011-12-30,BUY,NFLX,62,9.899999618530273,737101.3346670866
113,2011-12-30,BUY,NVDA,2301323,0.32029205560684204,5.860381782054901
