,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.4071052074432373,10137.13118672371
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.474921464920044
2,2019-02-28,SELL,NVDA,12749,3.853978395462036,49143.84548521042
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.4372096061706543
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.06354475021
5,2019-03-29,SELL,NVDA,25169,4.400113582611084,162996.5223054886
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.819582939147949
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.37243938446
8,2019-04-30,SELL,NVDA,18473,4.451748847961426,227104.52890777588
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.048934936523438
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.74011325836
11,2019-05-31,BUY,NVDA,38293,3.4572558403015137,66088.0422205925
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.27245283126831
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.39226484299
14,2019-06-28,BUY,NVDA,12893,4.056702136993408,0.33161258697509766
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.515169620514
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.793701648712158
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28808.922511577606
18,2019-08-30,BUY,NVDA,377,4.154504776000977,27242.674211025238
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.685035228729248
20,2019-09-30,SELL,NVDA,2049,4.272921562194824,8771.901316165924
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.79520845413208
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.41538286209
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.565224170685
24,2019-10-31,BUY,NVDA,3061,5.050086498260498,269.2504529953003
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32426.46709728241
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28635.307185173035
27,2019-11-29,BUY,NVDA,5232,5.433222770690918,208.68564891815186
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1178.615641593933
29,2019-12-31,SELL,NVDA,11902,5.783751487731934,70016.8258485794
30,2019-12-31,BUY,CSCO,1731,40.4477424621582,1.783646583557129
