,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.4071052074432373,10137.13118672371
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.474921464920044
2,2019-02-28,SELL,NVDA,12749,3.8539786338806152,49143.848524808884
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.44024920463562
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.06658434868
5,2019-03-29,SELL,NVDA,25169,4.400114059448242,162996.5373466015
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.8346240520477295
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.38748049736
8,2019-04-30,SELL,NVDA,18473,4.451749801635742,227104.56156611443
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.08159327507019
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.7727715969
11,2019-05-31,BUY,NVDA,38293,3.4572556018829346,66088.0840086937
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.3142409324646
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.43405294418
14,2019-06-28,BUY,NVDA,12893,4.056703090667725,0.36110496520996094
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.544661998749
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.823194026947021
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28808.95200395584
18,2019-08-30,BUY,NVDA,377,4.15450382232666,27242.70406293869
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.714887142181396
20,2019-09-30,SELL,NVDA,2049,4.272921085357666,8771.930191040039
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.82408332824707
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.444257736206
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.5940990448
24,2019-10-31,BUY,NVDA,3061,5.05008602142334,269.28078746795654
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32426.497431755066
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28635.33751964569
27,2019-11-29,BUY,NVDA,5232,5.433222770690918,208.7159833908081
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1178.6459760665894
29,2019-12-31,SELL,NVDA,11902,5.783752918243408,70016.87320899963
30,2019-12-31,BUY,CSCO,1731,40.44773483276367,1.8442134857177734
