Date,PortfolioValue,PortfolioReturn
2010-01-05,1000000.0,
2010-01-06,1000000.0,0.0
2010-01-07,1000000.0,0.0
2010-01-08,1000000.0,0.0
2010-01-09,1000000.0,0.0
2010-01-10,1000000.0,0.0
2010-01-11,1000000.0,0.0
2010-01-12,1000000.0,0.0
2010-01-13,1000000.0,0.0
2010-01-14,1000000.0,0.0
2010-01-15,1000000.0,0.0
2010-01-16,1000000.0,0.0
2010-01-17,1000000.0,0.0
2010-01-18,1000000.0,0.0
2010-01-19,1000000.0,0.0
2010-01-20,1000000.0,0.0
2010-01-21,1000000.0,0.0
2010-01-22,1000000.0,0.0
2010-01-23,1000000.0,0.0
2010-01-24,1000000.0,0.0
2010-01-25,1000000.0,0.0
2010-01-26,1000000.0,0.0
2010-01-27,1000000.0,0.0
2010-01-28,1000000.0,0.0
2010-01-29,1000000.0,0.0
2010-01-30,963218.3905801773,-0.03678160941982267
2010-01-31,963218.3905801773,0.0
2010-02-01,963218.3905801773,0.0
2010-02-02,1003904.4681617618,0.042239722558741866
2010-02-03,1013212.7958040237,0.009272124925697733
2010-02-04,1023597.1044251323,0.010248892102540097
2010-02-05,975805.4192894697,-0.04668993779784392
2010-02-06,993101.7905306816,0.017725225643659748
2010-02-07,993101.7905306816,0.0
2010-02-08,993101.7905306816,0.0
2010-02-09,990044.6275231838,-0.003078398444800068
2010-02-10,991888.4897459745,0.0018624031397489471
2010-02-11,998956.734428227,0.00712604769117009
2010-02-12,1033764.713504374,0.034844330967016335
2010-02-13,1043776.4033870697,0.009684689128880208
2010-02-14,1043776.4033870697,0.0
2010-02-15,1043776.4033870697,0.0
2010-02-16,1043776.4033870697,0.0
2010-02-17,1063067.9612165093,0.018482462112419995
2010-02-18,1066514.1859793067,0.003241772763853845
2010-02-19,1031989.964869082,-0.03237108475826178
2010-02-20,1028173.7235622406,-0.0036979442017398556
2010-02-21,1028173.7235622406,0.0
2010-02-22,1028173.7235622406,0.0
2010-02-23,1024033.1474402547,-0.004027117234274735
2010-02-24,1003234.7407405972,-0.02031028658754519
2010-02-25,1021147.4371815324,0.017854940338002834
2010-02-26,1020439.6177252531,-0.0006931608801103994
2010-02-27,1010376.7424179316,-0.009861313822520423
2010-02-28,1010376.7424179316,0.0
2010-03-01,1010376.7424179316,0.0
2010-03-02,1050122.4158470035,0.03933747854682057
2010-03-03,1049141.5655605793,-0.0009340342341259689
2010-03-04,1036817.6937331557,-0.011746624318367038
2010-03-05,1039206.2040833235,0.002303693662448758
2010-03-06,1070363.2444880009,0.029981576593993475
2010-03-07,1070363.2444880009,0.0
2010-03-08,1070363.2444880009,0.0
2010-03-09,1056959.089316845,-0.012522996506263318
2010-03-10,1094198.2626769543,0.03523236966927312
2010-03-11,1097753.4261875153,0.003249103596512093
2010-03-12,1075558.9130489826,-0.020218122402599903
2010-03-13,1078663.369644761,0.002886365923906453
2010-03-14,1078663.369644761,0.0
2010-03-15,1078663.369644761,0.0
2010-03-16,1072488.2519130707,-0.005724786717958286
2010-03-17,1106791.7542119622,0.03198496788911398
2010-03-18,1125846.420146346,0.01721612567302766
2010-03-19,1090033.111530602,-0.03181011901346975
2010-03-20,1077419.724903226,-0.01157156282130234
2010-03-21,1077419.724903226,0.0
2010-03-22,1077419.724903226,0.0
2010-03-23,1095202.321875155,0.01650479990379461
2010-03-24,1116609.3368960023,0.01954617388337465
2010-03-25,1083088.3938441873,-0.030020296216578313
2010-03-26,1085562.0709782243,0.0022839106651832974
2010-03-27,1087409.8878527284,0.001702175236132808
2010-03-28,1087409.8878527284,0.0
2010-03-29,1087409.8878527284,0.0
2010-03-30,1100017.2961976528,0.01159397986514521
2010-03-31,1105717.6255090237,0.005182036074409702
2010-04-01,1091261.4686757326,-0.01307400415783011
2010-04-02,1080157.604768157,-0.010175255176058218
2010-04-03,1080157.604768157,0.0
2010-04-04,1080157.604768157,0.0
2010-04-05,1080157.604768157,0.0
2010-04-06,1096819.3912789822,0.015425329079085115
2010-04-07,1070327.078962326,-0.02415375997844449
2010-04-08,1076850.2929899693,0.006094598703386467
2010-04-09,1059590.1719504595,-0.016028338527526942
2010-04-10,1066500.3722000122,0.006521578278545714
2010-04-11,1066500.3722000122,0.0
2010-04-12,1066500.3722000122,0.0
2010-04-13,1085891.7412227392,0.018182243089822636
2010-04-14,1108622.5218589306,0.020932823939332934
2010-04-15,1122443.5923861265,0.0124668859369923
2010-04-16,1130478.9170105457,0.007158778114931819
2010-04-17,1071127.408050418,-0.05250120817562687
2010-04-18,1071127.408050418,0.0
2010-04-19,1071127.408050418,0.0
2010-04-20,1066094.6909586191,-0.004698523307286928
2010-04-21,1070041.921107173,0.003702513652895645
2010-04-22,1042609.1513906717,-0.02563709811305015
2010-04-23,1048184.973724246,0.005347950692871972
2010-04-24,1033802.0406104326,-0.013721750906913188
2010-04-25,1033802.0406104326,0.0
2010-04-26,1033802.0406104326,0.0
2010-04-27,1044546.5232168436,0.01039317217836655
2010-04-28,1014694.0189131498,-0.028579391764914752
2010-04-29,1016318.9152630568,0.0016013658498228445
2010-04-30,1047205.705948472,0.030390845060106697
2010-05-01,988147.5175170898,-0.056395976545880466
2010-05-02,988147.5175170898,0.0
2010-05-03,988147.5175170898,0.0
2010-05-04,977623.7922513783,-0.010649953654849442
2010-05-05,928028.8975384235,-0.05073004064144371
2010-05-06,927982.890157938,-4.957537486982577e-05
2010-05-07,927931.5900709629,-5.5281285376240774e-05
2010-05-08,927692.1902992725,-0.0002579929105248624
2010-05-09,927692.1902992725,0.0
