Date,PortfolioValue,PortfolioReturn
2010-01-05,1000000.0,
2010-01-06,1000000.0,0.0
2010-01-07,1000000.0,0.0
2010-01-08,1000000.0,0.0
2010-01-09,1000000.0,0.0
2010-01-10,1000000.0,0.0
2010-01-11,1000000.0,0.0
2010-01-12,1000000.0,0.0
2010-01-13,1000000.0,0.0
2010-01-14,1000000.0,0.0
2010-01-15,1000000.0,0.0
2010-01-16,1000000.0,0.0
2010-01-17,1000000.0,0.0
2010-01-18,1000000.0,0.0
2010-01-19,1000000.0,0.0
2010-01-20,1000000.0,0.0
2010-01-21,1000000.0,0.0
2010-01-22,1000000.0,0.0
2010-01-23,1000000.0,0.0
2010-01-24,1000000.0,0.0
2010-01-25,1000000.0,0.0
2010-01-26,1000000.0,0.0
2010-01-27,1000000.0,0.0
2010-01-28,1000000.0,0.0
2010-01-29,1000000.0,0.0
2010-01-30,963218.441558212,-0.03678155844178799
2010-01-31,963218.441558212,0.0
2010-02-01,963218.441558212,0.0
2010-02-02,1003904.6900349855,0.04223989774422798
2010-02-03,1013213.0048247576,0.009272110073963002
2010-02-04,1023597.0173447132,0.010248597748458321
2010-02-05,975805.3725872934,-0.04668990232249304
2010-02-06,993102.0374478102,0.017725527391446505
2010-02-07,993102.0374478102,0.0
2010-02-08,993102.0374478102,0.0
2010-02-09,990044.6771789789,-0.0030785963108971304
2010-02-10,991888.4993886054,0.0018623626308260643
2010-02-11,998956.8319056928,0.007126136175028108
2010-02-12,1033764.7588573694,0.0348442753880307
2010-02-13,1043776.5554284751,0.009684791907756507
2010-02-14,1043776.5554284751,0.0
2010-02-15,1043776.5554284751,0.0
2010-02-16,1043776.5554284751,0.0
2010-02-17,1063067.8649784625,0.018482221553700384
2010-02-18,1066514.4906967282,0.0032421502255979284
2010-02-19,1031990.1325010657,-0.032371204045346436
2010-02-20,1028173.8332444727,-0.003697999754458947
2010-02-21,1028173.8332444727,0.0
2010-02-22,1028173.8332444727,0.0
2010-02-23,1024033.3164477944,-0.004027059104988684
2010-02-24,1003234.7639635503,-0.0203104255986426
2010-02-25,1021147.4785835445,0.017854958045139036
2010-02-26,1020439.5855337083,-0.0006932329214758282
2010-02-27,1010376.7729346156,-0.00986125268144089
2010-02-28,1010376.7729346156,0.0
2010-03-01,1010376.7729346156,0.0
2010-03-02,1050122.4450286329,0.03933747603735682
2010-03-03,1049141.7182754874,-0.0009339165711468311
2010-03-04,1036817.6559896469,-0.01174680414586704
2010-03-05,1039206.52514714,0.0023040398122975425
2010-03-06,1070363.4372443557,0.029981443864398605
2010-03-07,1070363.4372443557,0.0
2010-03-08,1070363.4372443557,0.0
2010-03-09,1056959.063634783,-0.012523198329795426
2010-03-10,1094198.5422646105,0.0352326593442176
2010-03-11,1097753.6177480817,0.003249022317387995
2010-03-12,1075559.2516766787,-0.0202179849035089
2010-03-13,1078663.4807037413,0.0028861534334101435
2010-03-14,1078663.4807037413,0.0
2010-03-15,1078663.4807037413,0.0
2010-03-16,1072488.2990273237,-0.005724845409977863
2010-03-17,1106791.7423761487,0.03198491151832239
2010-03-18,1125846.6396374702,0.01721633486387697
2010-03-19,1090033.4509361088,-0.031810006301474125
2010-03-20,1077419.8576125205,-0.01157174884197909
2010-03-21,1077419.8576125205,0.0
2010-03-22,1077419.8576125205,0.0
2010-03-23,1095202.3774724305,0.016504726299842565
2010-03-24,1116609.4115722477,0.019546190311622302
2010-03-25,1083088.5893518627,-0.030020185996091464
2010-03-26,1085562.256807059,0.002283901316582737
2010-03-27,1087410.0845067203,0.001702184916686722
2010-03-28,1087410.0845067203,0.0
2010-03-29,1087410.0845067203,0.0
2010-03-30,1100016.9727129042,0.011593499440372357
2010-03-31,1105717.9015182555,0.005182582584422724
2010-04-01,1091261.4963538349,-0.013074225482440527
2010-04-02,1080157.7903580368,-0.010175110212261917
2010-04-03,1080157.7903580368,0.0
2010-04-04,1080157.7903580368,0.0
2010-04-05,1080157.7903580368,0.0
2010-04-06,1096819.2587527037,0.015425031919775511
2010-04-07,1070327.1796353161,-0.024153550282764114
2010-04-08,1076850.3151655793,0.006094524790527744
2010-04-09,1059590.2687257528,-0.016028268921639777
2010-04-10,1066500.3094587028,0.006521427137359259
2010-04-11,1066500.3094587028,0.0
2010-04-12,1066500.3094587028,0.0
2010-04-13,1085891.6045695245,0.018182174856248956
2010-04-14,1108622.7175366879,0.020933132617941608
2010-04-15,1122443.8741271496,0.01246696136731873
2010-04-16,1130478.958674252,0.007158562429993021
2010-04-17,1071127.6709911823,-0.052501010503258505
2010-04-18,1071127.6709911823,0.0
2010-04-19,1071127.6709911823,0.0
2010-04-20,1066094.7090073526,-0.004698750783996064
2010-04-21,1070041.940531522,0.0037025148805445163
2010-04-22,1042609.0797078013,-0.025637182791259483
2010-04-23,1048185.3897619843,0.005348418849129732
2010-04-24,1033802.2083170712,-0.013721982375826891
2010-04-25,1033802.2083170712,0.0
2010-04-26,1033802.2083170712,0.0
2010-04-27,1044546.4515339732,0.010392938930158246
2010-04-28,1014694.5035896003,-0.028578861093763397
2010-04-29,1016319.4006273448,0.001601365762794904
2010-04-30,1047205.6354119182,0.030390283571786636
2010-05-01,988147.5284083188,-0.05639590258733562
2010-05-02,988147.5284083188,0.0
2010-05-03,988147.5284083188,0.0
2010-05-04,977623.8031426072,-0.010649953537467116
2010-05-05,928029.2341407835,-0.05072970691016332
2010-05-06,927983.226760298,-4.957535688854264e-05
2010-05-07,927931.9266733229,-5.5281265324391704e-05
2010-05-08,927692.5269016325,-0.00025799281693927867
