Date,PortfolioValue,PortfolioReturn
2010-01-05,1000000.0,
2010-01-06,1000000.0,0.0
2010-01-07,1000000.0,0.0
2010-01-08,1000000.0,0.0
2010-01-09,1000000.0,0.0
2010-01-10,1000000.0,0.0
2010-01-11,1000000.0,0.0
2010-01-12,1000000.0,0.0
2010-01-13,1000000.0,0.0
2010-01-14,1000000.0,0.0
2010-01-15,1000000.0,0.0
2010-01-16,1000000.0,0.0
2010-01-17,1000000.0,0.0
2010-01-18,1000000.0,0.0
2010-01-19,1000000.0,0.0
2010-01-20,1000000.0,0.0
2010-01-21,1000000.0,0.0
2010-01-22,1000000.0,0.0
2010-01-23,1000000.0,0.0
2010-01-24,1000000.0,0.0
2010-01-25,1000000.0,0.0
2010-01-26,1000000.0,0.0
2010-01-27,1000000.0,0.0
2010-01-28,1000000.0,0.0
2010-01-29,1000000.0,0.0
2010-01-30,963218.6609347463,-0.036781339065253715
2010-01-31,963218.6609347463,0.0
2010-02-01,963218.6609347463,0.0
2010-02-02,1003904.9694506526,0.0422399504557176
2010-02-03,1013213.208242774,0.00927203179123115
2010-02-04,1023597.5270039439,0.010248897938450297
2010-02-05,975805.6455515027,-0.04669011031350123
2010-02-06,993102.1626380086,0.017725370995092193
2010-02-07,993102.1626380086,0.0
2010-02-08,993102.1626380086,0.0
2010-02-09,990044.922536552,-0.0030784749207831696
2010-02-10,991888.8105131984,0.0018624285976056587
2010-02-11,998957.2222126722,0.007126213769683254
2010-02-12,1033764.990958631,0.03484410340300692
2010-02-13,1043776.8004912734,0.009684802271508808
2010-02-14,1043776.8004912734,0.0
2010-02-15,1043776.8004912734,0.0
2010-02-16,1043776.8004912734,0.0
2010-02-17,1063068.3340989351,0.018482431874881522
2010-02-18,1066514.5807213187,0.0032417921894971613
2010-02-19,1031990.358376503,-0.032371073934559735
2010-02-20,1028173.8196573257,-0.0036982309846201877
2010-02-21,1028173.8196573257,0.0
2010-02-22,1028173.8196573257,0.0
2010-02-23,1024033.3726834655,-0.0040269912486589066
2010-02-24,1003235.0287714005,-0.020310220806147417
2010-02-25,1021147.6191033125,0.017854829444949205
2010-02-26,1020439.5848765373,-0.0006933710792930148
2010-02-27,1010377.364754051,-0.0098606720785962
2010-02-28,1010377.364754051,0.0
2010-03-01,1010377.364754051,0.0
2010-03-02,1050122.9695542157,0.03933738639309259
2010-03-03,1049141.8738563359,-0.0009342674394564598
2010-03-04,1036817.7334514856,-0.011746876863803268
2010-03-05,1039206.3334335685,0.002303780023255708
2010-03-06,1070363.5982377827,0.029981788795753195
2010-03-07,1070363.5982377827,0.0
2010-03-08,1070363.5982377827,0.0
2010-03-09,1056959.2973346412,-0.012523128519327464
2010-03-10,1094198.7813770473,0.03523265667496722
2010-03-11,1097753.7787415087,0.003248950213586843
2010-03-12,1075559.2672572434,-0.0202181144024024
2010-03-13,1078663.6981658638,0.002886341090748923
2010-03-14,1078663.6981658638,0.0
2010-03-15,1078663.6981658638,0.0
2010-03-16,1072488.2527266145,-0.005725088783232302
2010-03-17,1106791.6179564297,0.03198484006011704
2010-03-18,1125846.6041619182,0.017216417161408648
2010-03-19,1090033.4556915164,-0.031809971569849105
2010-03-20,1077420.0858998,-0.011571543722678101
2010-03-21,1077420.0858998,0.0
2010-03-22,1077420.0858998,0.0
2010-03-23,1095202.756585151,0.01650486279035701
2010-03-24,1116609.432565391,0.019545856556265617
2010-03-25,1083088.3357570171,-0.03002043134398369
2010-03-26,1085562.4340382218,0.0022842996268401805
2010-03-27,1087410.2400875688,0.0017021646949160196
2010-03-28,1087410.2400875688,0.0
2010-03-29,1087410.2400875688,0.0
2010-03-30,1100017.300769508,0.011593656393123375
2010-03-31,1105718.067924261,0.005182434086050458
2010-04-01,1091261.338682592,-0.013074516606939812
2010-04-02,1080157.794725418,-0.010174963194956033
2010-04-03,1080157.794725418,0.0
2010-04-04,1080157.794725418,0.0
2010-04-05,1080157.794725418,0.0
2010-04-06,1096819.3441393971,0.015425106864330518
2010-04-07,1070326.7789061368,-0.02415399160747611
2010-04-08,1076850.2385136485,0.006094829855774142
2010-04-09,1059590.5971703827,-0.016027893876021992
2010-04-10,1066500.7189226449,0.006521501578737654
2010-04-11,1066500.7189226449,0.0
2010-04-12,1066500.7189226449,0.0
2010-04-13,1085892.0950527787,0.018182243842950863
2010-04-14,1108622.7219040692,0.02093267549773037
2010-04-15,1122443.959513843,0.012467034399255228
2010-04-16,1130478.8820223212,0.007158417523096983
2010-04-17,1071127.5943392515,-0.05250101406308072
2010-04-18,1071127.5943392515,0.0
2010-04-19,1071127.5943392515,0.0
2010-04-20,1066094.794394046,-0.0046985998417024
2010-04-21,1070041.9448989034,0.00370243858765007
2010-04-22,1042609.4891717434,-0.02563680410654534
2010-04-23,1048185.4751486778,0.005348105915824686
2010-04-24,1033802.455742389,-0.013721826668365855
2010-04-25,1033802.455742389,0.0
2010-04-26,1033802.455742389,0.0
2010-04-27,1044546.8609979153,0.010393093183175495
2010-04-28,1014694.5079569817,-0.028579237711186978
2010-04-29,1016319.0809174776,0.0016010463718454382
2010-04-30,1047205.6397792995,0.030390612005374518
2010-05-01,988147.6956312656,-0.05639574683772752
2010-05-02,988147.6956312656,0.0
2010-05-03,988147.6956312656,0.0
2010-05-04,977624.1332211196,-0.010649786926258176
2010-05-05,928029.1570803821,-0.05073010623963403
2010-05-06,927983.1496998966,-4.9575361005138596e-05
2010-05-07,927931.8496129215,-5.5281269914941866e-05
2010-05-08,927692.4498412311,-0.0002579928383643626
2010-05-09,927692.4498412311,0.0
