Date,PortfolioValue,PortfolioReturn
2010-01-05,1000000.0,
2010-01-06,1000000.0,0.0
2010-01-07,1000000.0,0.0
2010-01-08,1000000.0,0.0
2010-01-09,1000000.0,0.0
2010-01-10,1000000.0,0.0
2010-01-11,1000000.0,0.0
2010-01-12,1000000.0,0.0
2010-01-13,1000000.0,0.0
2010-01-14,1000000.0,0.0
2010-01-15,1000000.0,0.0
2010-01-16,1000000.0,0.0
2010-01-17,1000000.0,0.0
2010-01-18,1000000.0,0.0
2010-01-19,1000000.0,0.0
2010-01-20,1000000.0,0.0
2010-01-21,1000000.0,0.0
2010-01-22,1000000.0,0.0
2010-01-23,1000000.0,0.0
2010-01-24,1000000.0,0.0
2010-01-25,1000000.0,0.0
2010-01-26,1000000.0,0.0
2010-01-27,1000000.0,0.0
2010-01-28,1000000.0,0.0
2010-01-29,1000000.0,0.0
2010-01-30,963218.2464460433,-0.03678175355395674
2010-01-31,963218.2464460433,0.0
2010-02-01,963218.2464460433,0.0
2010-02-02,1003904.9382854402,0.04224036659346653
2010-02-03,1013213.0326552391,0.0092718882185161
2010-02-04,1023597.2782516181,0.01024882750389211
2010-02-05,975805.7146604061,-0.04668981112654347
2010-02-06,993102.2197582126,0.01772535745378967
2010-02-07,993102.2197582126,0.0
2010-02-08,993102.2197582126,0.0
2010-02-09,990044.7554908395,-0.003078700466622175
2010-02-10,991888.5250061154,0.0018623092593039736
2010-02-11,998956.9452572465,0.00712622444249722
2010-02-12,1033764.6403465271,0.03484403932976021
2010-02-13,1043776.3433077633,0.009684702465621475
2010-02-14,1043776.3433077633,0.0
2010-02-15,1043776.3433077633,0.0
2010-02-16,1043776.3433077633,0.0
2010-02-17,1063067.677428931,0.01848224885039329
2010-02-18,1066514.0761149228,0.0032419372342569197
2010-02-19,1031989.6099923849,-0.03237131782479885
2010-02-20,1028173.1330943704,-0.0036981737616939014
2010-02-21,1028173.1330943704,0.0
2010-02-22,1028173.1330943704,0.0
2010-02-23,1024033.0217201114,-0.004026667533899686
2010-02-24,1003234.5052911043,-0.020310396235143746
2010-02-25,1021147.0489929318,0.01785479228172071
2010-02-26,1020438.9916629195,-0.0006933940911943992
2010-02-27,1010376.978007257,-0.009860475479543718
2010-02-28,1010376.978007257,0.0
2010-03-01,1010376.978007257,0.0
2010-03-02,1050122.3497855663,0.03933717082182353
2010-03-03,1049141.6070238948,-0.000933931900289342
2010-03-04,1036817.4149650931,-0.011746929085923674
2010-03-05,1039206.0761406422,0.002303839751408354
2010-03-06,1070363.1838391423,0.029981645040231042
2010-03-07,1070363.1838391423,0.0
2010-03-08,1070363.1838391423,0.0
2010-03-09,1056959.0394931436,-0.01252298710230415
2010-03-10,1094198.2074406743,0.03523236620918491
2010-03-11,1097753.3601260781,0.00324909386729777
2010-03-12,1075558.9924003482,-0.020217991155299986
2010-03-13,1078663.303583324,0.0028862305135377575
2010-03-14,1078663.303583324,0.0
2010-03-15,1078663.303583324,0.0
2010-03-16,1072488.078326881,-0.005724886751898306
2010-03-17,1106791.4243878126,0.03198482738796127
2010-03-18,1125846.0176157951,0.017216065112287904
2010-03-19,1090032.7546435595,-0.03181008984521472
2010-03-20,1077419.680492103,-0.011571279943400237
2010-03-21,1077419.680492103,0.0
2010-03-22,1077419.680492103,0.0
2010-03-23,1095202.1993450522,0.01650472807850245
2010-03-24,1116608.9343654513,0.019545920409218098
2010-03-25,1083088.136726439,-0.030020176811554555
2010-03-26,1085561.9376229644,0.002284025475528084
2010-03-27,1087409.7382597327,0.0017021604873272977
2010-03-28,1087409.7382597327,0.0
2010-03-29,1087409.7382597327,0.0
2010-03-30,1100016.8611916304,0.011593718989562962
2010-03-31,1105717.451922834,0.005182275774416878
2010-04-01,1091261.6021825671,-0.013073728478399382
2010-04-02,1080157.5135792494,-0.010175459835761735
2010-04-03,1080157.5135792494,0.0
2010-04-04,1080157.5135792494,0.0
2010-04-05,1080157.5135792494,0.0
2010-04-06,1096819.1936495304,0.015425231839632625
2010-04-07,1070326.7564904094,-0.02415387815285286
2010-04-08,1076850.4456906915,0.006095044490593837
2010-04-09,1059590.5762401521,-0.016028102620572193
2010-04-10,1066500.6270091534,0.006521434716341812
2010-04-11,1066500.6270091534,0.0
2010-04-12,1066500.6270091534,0.0
2010-04-13,1085891.8092495203,0.018182063609982757
2010-04-14,1108622.6968468428,0.02093292112870082
2010-04-15,1122444.1849348545,0.012467260617451625
2010-04-16,1130478.9890668988,0.007158310622376929
2010-04-17,1071127.8856069446,-0.05250084613155248
2010-04-18,1071127.8856069446,0.0
2010-04-19,1071127.8856069446,0.0
2010-04-20,1066095.2707714736,-0.0046984257464450785
2010-04-21,1070042.2407852113,0.00370226763212389
2010-04-22,1042610.1643344164,-0.025636442567598894
2010-04-23,1048186.339846015,0.00534828424117495
2010-04-24,1033803.6277264953,-0.013721522188156587
2010-04-25,1033803.6277264953,0.0
2010-04-26,1033803.6277264953,0.0
2010-04-27,1044547.8458644152,0.010392900401740901
2010-04-28,1014695.218986839,-0.028579472922919624
2010-04-29,1016320.0903879106,0.0016013393683809163
2010-04-30,1047207.0642189682,0.030390990125235495
2010-05-01,988149.0362578332,-0.05639575016158027
2010-05-02,988149.0362578332,0.0
2010-05-03,988149.0362578332,0.0
2010-05-04,977625.4581892788,-0.010649788323842002
2010-05-05,928030.9027082026,-0.050729607198377824
2010-05-06,927984.8142882884,-4.9662591816490576e-05
2010-05-07,927933.2207671702,-5.559737651283925e-05
2010-05-08,927693.5079785883,-0.00025832978410200713
2010-05-09,927693.5079785883,0.0
