Date,PortfolioValue,PortfolioReturn,CumulativeReturn
2019-01-03,1000000.0,,
2019-01-04,961166.6542048454,-0.03883334579515452,-0.03883334579515452
2019-01-05,1031840.9432826042,0.07352969307515789,0.03184094328260412
2019-01-06,1031840.9432826042,0.0,0.03184094328260412
2019-01-07,1031840.9432826042,0.0,0.03184094328260412
2019-01-08,1086464.407655716,0.05293787257495097,0.08646440765571572
2019-01-09,1059418.3299274445,-0.024893661989930482,0.059418329927444224
2019-01-10,1080252.2496299744,0.01966543254349462,0.08025224962997402
2019-01-11,1100328.7057056427,0.018584970392373945,0.10032870570564234
2019-01-12,1127603.99158144,0.02478830710710711,0.12760399158143954
2019-01-13,1127603.99158144,0.0,0.12760399158143954
2019-01-14,1127603.99158144,0.0,0.12760399158143954
2019-01-15,1139801.8607161045,0.010817511489611853,0.139801860716104
2019-01-16,1135483.3405566216,-0.003788834102069094,0.13548334055662092
2019-01-17,1127679.5276248455,-0.006872679371896839,0.12767952762484502
2019-01-18,1149499.9020073414,0.019349800938972983,0.14949990200734087
2019-01-19,1188972.9841768742,0.03433935235714425,0.1889729841768737
2019-01-20,1188972.9841768742,0.0,0.1889729841768737
2019-01-21,1188972.9841768742,0.0,0.1889729841768737
2019-01-22,1188972.9841768742,0.0,0.1889729841768737
2019-01-23,1127149.3185024261,-0.05199753610654878,0.12714931850242572
2019-01-24,1131089.065830946,0.003495319798227259,0.1310890658309456
2019-01-25,1195867.7423143387,0.057271065948996336,0.19586774231433823
2019-01-26,1213418.4884181023,0.014676159814962508,0.21341848841810185
2019-01-27,1213418.4884181023,0.0,0.21341848841810185
2019-01-28,1213418.4884181023,0.0,0.21341848841810185
2019-01-29,1050261.9160256386,-0.13446026572841008,0.05026191602563812
2019-01-30,1002635.654560566,-0.045347032714751934,0.00263565456056547
2019-01-31,1046674.637894392,0.04392321690687084,0.046674637894391635
2019-02-01,1094575.0537993908,0.04576438003825212,0.09457505379939057
2019-02-02,1102127.9514949322,0.006900301326368208,0.10212795149493203
2019-02-03,1102127.9514949322,0.0,0.10212795149493203
2019-02-04,1102127.9514949322,0.0,0.10212795149493203
2019-02-05,1135768.2614758015,0.030523053094914543,0.13576826147580134
