Date,PortfolioValue,PortfolioReturn,CumulativeReturn
2019-01-03,1000000.0,,
2019-01-04,1000000.0,0.0,0.0
2019-01-05,1073540.3369903564,0.07354033699035645,0.07354033699035645
2019-01-06,1073540.3369903564,0.0,0.07354033699035645
2019-01-07,1073540.3369903564,0.0,0.07354033699035645
2019-01-08,1108443.8889923096,0.03251256687736981,0.10844388899230961
2019-01-09,1134098.9386291504,0.02314510449434115,0.13409893862915045
2019-01-10,1139594.6949005127,0.00484592312378429,0.13959469490051268
2019-01-11,1148623.8776550293,0.007923152674297773,0.14862387765502927
2019-01-12,1177096.111152649,0.02478812607983305,0.17709611115264878
2019-01-13,1177096.111152649,0.0,0.17709611115264878
2019-01-14,1177096.111152649,0.0,0.17709611115264878
2019-01-15,1189829.5672426224,0.010817685972562163,0.18982956724262223
2019-01-16,1185321.4331903458,-0.003788890591048255,0.18532143319034566
2019-01-17,1177175.418665409,-0.006872409708319593,0.1771754186654091
2019-01-18,1199952.9469347,0.019349306745730654,0.1999529469346999
2019-01-19,1241158.7885980606,0.03433954787029081,0.2411587885980606
2019-01-20,1241158.7885980606,0.0,0.2411587885980606
2019-01-21,1241158.7885980606,0.0,0.2411587885980606
2019-01-22,1241158.7885980606,0.0,0.2411587885980606
2019-01-23,1176621.4066443443,-0.05199768357327905,0.17662140664434434
2019-01-24,1180734.295776844,0.0034955076537570573,0.18073429577684408
2019-01-25,1248356.0024094582,0.057270892252794026,0.24835600240945843
2019-01-26,1266677.425463438,0.014676440869926255,0.2666774254634383
2019-01-27,1266677.425463438,0.0,0.2666774254634383
2019-01-28,1266677.425463438,0.0,0.2666774254634383
2019-01-29,1093222.9447481632,-0.13693658482293802,0.0932229447481634
2019-01-30,1043056.4133603573,-0.04588865576669943,0.04305641336035748
2019-01-31,1088874.3748762608,0.04392663803129726,0.08887437487626104
2019-02-01,1138621.7517080307,0.045686975448773204,0.13862175170803104
2019-02-02,1146478.5646352768,0.006900283536178886,0.1464785646352771
2019-02-03,1146478.5646352768,0.0,0.1464785646352771
2019-02-04,1146478.5646352768,0.0,0.1464785646352771
2019-02-05,1181457.6585988998,0.030510028745937223,0.18145765859890028
2019-02-06,1187764.0760040283,0.005337827690420349,0.18776407600402867
2019-02-07,1211598.4196691513,0.020066563846002472,0.2115984196691516
2019-02-08,1167467.3112363815,-0.036423874211407914,0.1674673112363818
2019-02-09,1173288.7547602654,0.004986386743213167,0.17328875476026573
2019-02-10,1173288.7547602654,0.0,0.17328875476026573
2019-02-11,1173288.7547602654,0.0,0.17328875476026573
2019-02-12,1160051.307344675,-0.011282344062263694,0.16005130734467543
2019-02-13,1197037.5601212978,0.03188329045659488,0.19703756012129836
2019-02-14,1210319.130607605,0.011095366535500695,0.21031913060760554
2019-02-15,1223102.5901970863,0.010562056953576926,0.2231025901970869
