Date,PortfolioValue,PortfolioReturn
2010-01-05,1000000.0,
2010-01-06,1000000.0,0.0
2010-01-07,1000000.0,0.0
2010-01-08,1000000.0,0.0
2010-01-09,1000000.0,0.0
2010-01-10,1000000.0,0.0
2010-01-11,1000000.0,0.0
2010-01-12,1000000.0,0.0
2010-01-13,1000000.0,0.0
2010-01-14,1000000.0,0.0
2010-01-15,1000000.0,0.0
2010-01-16,1000000.0,0.0
2010-01-17,1000000.0,0.0
2010-01-18,1000000.0,0.0
2010-01-19,1000000.0,0.0
2010-01-20,1000000.0,0.0
2010-01-21,1000000.0,0.0
2010-01-22,1000000.0,0.0
2010-01-23,1000000.0,0.0
2010-01-24,1000000.0,0.0
2010-01-25,1000000.0,0.0
2010-01-26,1000000.0,0.0
2010-01-27,1000000.0,0.0
2010-01-28,1000000.0,0.0
2010-01-29,1000000.0,0.0
2010-01-30,963218.4524600208,-0.0367815475399792
2010-01-31,963218.4524600208,0.0
2010-02-01,963218.4524600208,0.0
2010-02-02,1003904.8863368928,0.04224008974595583
2010-02-03,1013213.1956754625,0.009272102830910844
2010-02-04,1023597.459181428,0.010248843530944018
2010-02-05,975805.5677695572,-0.046690123136970185
2010-02-06,993102.2797714472,0.017725572156168212
2010-02-07,993102.2797714472,0.0
2010-02-08,993102.2797714472,0.0
2010-02-09,990044.9785242975,-0.003078536128074627
2010-02-10,991888.5411354899,0.0018620998552412171
2010-02-11,998957.0231800675,0.007126286625396272
2010-02-12,1033764.7514182031,0.034844069795244126
2010-02-13,1043776.403320998,0.00968465203428548
2010-02-14,1043776.403320998,0.0
2010-02-15,1043776.403320998,0.0
2010-02-16,1043776.403320998,0.0
2010-02-17,1063067.6344351768,0.01848214910089907
2010-02-18,1066514.2561546266,0.0032421471671282287
2010-02-19,1031989.6870251,-0.032371408943005386
2010-02-20,1028173.2880499065,-0.003698097978280135
2010-02-21,1028173.2880499065,0.0
2010-02-22,1028173.2880499065,0.0
2010-02-23,1024032.9097583294,-0.004026926530478092
2010-02-24,1003234.6082980931,-0.02031018853207045
2010-02-25,1021147.3239749372,0.01785496186902047
2010-02-26,1020439.2406706512,-0.0006934193408348888
2010-02-27,1010376.8170123398,-0.009860874863748093
2010-02-28,1010376.8170123398,0.0
2010-03-01,1010376.8170123398,0.0
2010-03-02,1050122.1011817157,0.03933709038069755
2010-03-03,1049141.2132365108,-0.0009340703753413226
2010-03-04,1036817.1659926176,-0.011746795463190796
2010-03-05,1039205.6702424586,0.0023036889513246006
2010-03-06,1070362.8606047928,0.029981736295823902
2010-03-07,1070362.8606047928,0.0
2010-03-08,1070362.8606047928,0.0
2010-03-09,1056958.6895150244,-0.012523015869772003
2010-03-10,1094197.797375083,0.035232321025853386
2010-03-11,1097752.8764370382,0.003249027799620441
2010-03-12,1075558.937882632,-0.020217609109293155
2010-03-13,1078663.1695709825,0.00288615674977466
2010-03-14,1078663.1695709825,0.0
2010-03-15,1078663.1695709825,0.0
2010-03-16,1072488.0190844238,-0.005724818145978583
2010-03-17,1106791.2005637288,0.03198467569697372
2010-03-18,1125846.1441159546,0.017216385116289645
2010-03-19,1090032.6993482113,-0.03181024774558783
2010-03-20,1077419.5518923402,-0.011571347780129138
2010-03-21,1077419.5518923402,0.0
2010-03-22,1077419.5518923402,0.0
2010-03-23,1095201.9351507425,0.01650460419728783
2010-03-24,1116608.8583862484,0.019546096978507732
2010-03-25,1083087.9399158657,-0.030020287067064833
2010-03-26,1085561.6104910076,0.0022839055666468155
2010-03-27,1087409.4381906688,0.0017021859301247222
2010-03-28,1087409.4381906688,0.0
2010-03-29,1087409.4381906688,0.0
2010-03-30,1100016.9706665874,0.011594098812399478
2010-03-31,1105717.3602543771,0.005182092403843042
2010-04-01,1091260.960363239,-0.013074227113348602
2010-04-02,1080157.0964556634,-0.010175259915721324
2010-04-03,1080157.0964556634,0.0
2010-04-04,1080157.0964556634,0.0
2010-04-05,1080157.0964556634,0.0
2010-04-06,1096818.6399086416,0.015425111317279638
2010-04-07,1070326.4086112678,-0.024153702657333076
2010-04-08,1076850.0277353227,0.006094980999786115
2010-04-09,1059590.0687343776,-0.016028192001112496
2010-04-10,1066499.944906801,0.0065212730623993576
2010-04-11,1066499.944906801,0.0
2010-04-12,1066499.944906801,0.0
2010-04-13,1085891.4759680927,0.01818240230944057
2010-04-14,1108622.3376235664,0.02093290366351641
2010-04-15,1122443.4081507623,0.012466888008789923
2010-04-16,1130478.4897173345,0.007158562746437225
2010-04-17,1071127.1427957714,-0.05250108468353376
2010-04-18,1071127.1427957714,0.0
2010-04-19,1071127.1427957714,0.0
2010-04-20,1066093.9395882785,-0.004698978306492685
2010-04-21,1070041.1697368324,0.00370251626238316
2010-04-22,1042608.6430781782,-0.025636888966992788
2010-04-23,1048184.9515274465,0.005348419549645156
2010-04-24,1033801.7753557861,-0.013721983081994127
2010-04-25,1033801.7753557861,0.0
2010-04-26,1033801.7753557861,0.0
2010-04-27,1044546.01490435,0.010392939734376272
2010-04-28,1014693.8346777856,-0.028579095416201405
2010-04-29,1016318.7310276926,0.0016013661405787083
2010-04-30,1047205.3596745431,0.03039069113251336
2010-05-01,988147.2742224038,-0.05639589685684365
2010-05-02,988147.2742224038,0.0
2010-05-03,988147.2742224038,0.0
2010-05-04,977623.8785654008,-0.010649622714674845
2010-05-05,928028.8391093314,-0.05073018421854314
2010-05-06,927982.8317288458,-4.9575377991106784e-05
2010-05-07,927931.5316418707,-5.528128885690098e-05
2010-05-08,927692.1318701804,-0.00025799292676986774
