Date,PortfolioValue,PortfolioReturn,CumulativeReturn
2019-01-03,1000000.0,,
2019-01-04,1000000.0,0.0,0.0
2019-01-05,1073540.3919372559,0.07354039193725592,0.07354039193725592
2019-01-06,1073540.3919372559,0.0,0.07354039193725592
2019-01-07,1073540.3919372559,0.0,0.07354039193725592
2019-01-08,1108443.9988861084,0.03251261639617242,0.10844399888610856
2019-01-09,1134099.0485229492,0.0231451021996798,0.1340990485229494
2019-01-10,1139594.8047943115,0.004845922654216128,0.13959480479431163
2019-01-11,1148623.9875488281,0.007923151910249615,0.14862398754882822
2019-01-12,1177092.644938469,0.024785010323868484,0.17709264493846888
2019-01-13,1177092.644938469,0.0,0.17709264493846888
2019-01-14,1177092.644938469,0.0,0.17709264493846888
2019-01-15,1189825.8997805119,0.010817546857332161,0.1898258997805118
2019-01-16,1185321.9394989014,-0.0037853943862218298,0.1853219394989012
2019-01-17,1177175.4404211044,-0.006872815567086299,0.1771754404211041
2019-01-18,1199951.0164852142,0.019347648007303375,0.19995101648521385
2019-01-19,1241156.782110691,0.03433953974735826,0.2411567821106908
2019-01-20,1241156.782110691,0.0,0.2411567821106908
2019-01-21,1241156.782110691,0.0,0.2411567821106908
2019-01-22,1241156.782110691,0.0,0.2411567821106908
2019-01-23,1176619.4761948586,-0.051997706370408237,0.1766194761948583
2019-01-24,1180732.5174031258,0.003495642636792473,0.18073251740312557
2019-01-25,1248354.1479978561,0.05727091411309293,0.24835414799785593
2019-01-26,1266675.7396945953,0.014676597763642496,0.2666757396945951
2019-01-27,1266675.7396945953,0.0,0.2666757396945951
2019-01-28,1266675.7396945953,0.0,0.2666757396945951
2019-01-29,1093221.5067873,-0.13693657142996696,0.0932215067872999
2019-01-30,1043054.9837408066,-0.04588870849597548,0.04305498374080652
2019-01-31,1043518.6935625076,0.00044456891432309575,0.04351869356250737
2019-02-01,1043446.9434843063,-6.875782738147151e-05,0.04344694348430611
2019-02-02,1050646.8659114838,0.006900132749572574,0.050646865911483596
2019-02-03,1050646.8659114838,0.0,0.050646865911483596
2019-02-04,1050646.8659114838,0.0,0.050646865911483596
2019-02-05,1082702.4359555244,0.030510318056515606,0.08270243595552418
2019-02-06,1088481.564424038,0.005337688617476077,0.08848156442403754
2019-02-07,1110324.2419996262,0.020067108428378555,0.11032424199962576
2019-02-08,1069881.8591160774,-0.03642393938072941,0.06988185911607703
2019-02-09,1075216.4360527992,0.004986136451672563,0.07521643605279893
2019-02-10,1075216.4360527992,0.0,0.07521643605279893
2019-02-11,1075216.4360527992,0.0,0.07521643605279893
2019-02-12,1063085.424732685,-0.0112823901433724,0.06308542473268486
2019-02-13,1096979.9959607124,0.0318832056572973,0.09697999596071227
2019-02-14,1109151.768318653,0.011095710407445392,0.10915176831865292
2019-02-15,1120866.7553563118,0.01056211365502957,0.12086675535631164
