Date,PortfolioValue,PortfolioReturn,CumulativeReturn
2021-01-05,1000000.0,,
2021-01-06,1000000.0,0.0,0.0
2021-01-07,1000000.0,0.0,0.0
2021-01-08,1000000.0,0.0,0.0
2021-01-09,1000000.0,0.0,0.0
2021-01-10,1000000.0,0.0,0.0
2021-01-11,1000000.0,0.0,0.0
2021-01-12,1000000.0,0.0,0.0
2021-01-13,1000000.0,0.0,0.0
2021-01-14,1000000.0,0.0,0.0
2021-01-15,1000000.0,0.0,0.0
2021-01-16,1000000.0,0.0,0.0
2021-01-17,1000000.0,0.0,0.0
2021-01-18,1000000.0,0.0,0.0
2021-01-19,1000000.0,0.0,0.0
2021-01-20,1000000.0,0.0,0.0
2021-01-21,1000000.0,0.0,0.0
2021-01-22,1000000.0,0.0,0.0
2021-01-23,1000000.0,0.0,0.0
2021-01-24,1000000.0,0.0,0.0
2021-01-25,1000000.0,0.0,0.0
2021-01-26,1000000.0,0.0,0.0
2021-01-27,1000000.0,0.0,0.0
2021-01-28,1000000.0,0.0,0.0
2021-01-29,1000000.0,0.0,0.0
2021-01-30,991227.4044046402,-0.008772595595359811,-0.008772595595359811
2021-01-31,991227.4044046402,0.0,-0.008772595595359811
2021-02-01,991227.4044046402,0.0,-0.008772595595359811
2021-02-02,1009881.4210662842,0.018819109095201236,0.009881421066284313
2021-02-03,1029305.0043964386,0.019233528734141858,0.029305004396438683
2021-02-04,1027526.1655130386,-0.001728194146343509,0.02752616551303877
2021-02-05,1045343.8216161728,0.017340342952958165,0.04534382161617301
2021-02-06,1047816.331954956,0.0023652603934278815,0.04781633195495627
2021-02-07,1047816.331954956,0.0,0.04781633195495627
2021-02-08,1047816.331954956,0.0,0.04781633195495627
2021-02-09,1097225.9077682495,0.04715480595831889,0.0972259077682498
2021-02-10,1085044.3333301544,-0.011102157132684143,0.08504433333015471
2021-02-11,1101061.4515590668,0.014761717781386352,0.10106145155906687
2021-02-12,1128271.6990499496,0.024712741920402514,0.12827169904994995
2021-02-13,1111426.1972408295,-0.014930359259480497,0.1114261972408297
2021-02-14,1111426.1972408295,0.0,0.1114261972408297
2021-02-15,1111426.1972408295,0.0,0.1114261972408297
2021-02-16,1111426.1972408295,0.0,0.1114261972408297
2021-02-17,1124326.7973299026,0.011607248525452807,0.12432679732990293
2021-02-18,1100870.3318405151,-0.02086267582084933,0.1008703318405153
2021-02-19,1097636.0163154602,-0.0029379622935677974,0.09763601631546037
2021-02-20,1097660.855755806,2.2629942874052844e-05,0.09766085575580608
2021-02-21,1097660.855755806,0.0,0.09766085575580608
2021-02-22,1097660.855755806,0.0,0.09766085575580608
2021-02-23,1066848.3891105652,-0.028071026204195437,0.06684838911056534
2021-02-24,1056603.1983451843,-0.009603230290221698,0.05660319834518446
2021-02-25,1076425.2032175064,0.018760121967609678,0.07642520321750657
2021-02-26,1014351.9711265564,-0.05766608948342067,0.014351971126556506
2021-02-27,1042552.7875556946,0.027801805716232586,0.04255278755569458
2021-02-28,1042552.7875556946,0.0,0.04255278755569458
2021-03-01,1042552.7875556946,0.0,0.04255278755569458
2021-03-02,1053419.7026405334,0.01042337156885531,0.05341970264053342
2021-03-03,1021454.2495803833,-0.030344460977922316,0.02145424958038311
2021-03-04,977628.0079231262,-0.04290573138763776,-0.022371992076873903
2021-03-05,945527.7779922485,-0.03283481004095967,-0.05447222200775159
2021-03-06,953856.3750305176,0.008808410743843087,-0.046143624969482544
2021-03-07,953856.3750305176,0.0,-0.046143624969482544
2021-03-08,953856.3750305176,0.0,-0.046143624969482544
2021-03-09,893377.4781150818,-0.06340461572477396,-0.10662252188491839
2021-03-10,893844.2665290833,0.0005224985243486024,-0.106155733470917
2021-03-11,894335.6032752991,0.0005496894309382494,-0.10566439672470118
2021-03-12,894962.0589485168,0.0007004704620094948,-0.10503794105148334
2021-03-13,894986.6284294128,2.745309776019944e-05,-0.10501337157058732
2021-03-14,894986.6284294128,0.0,-0.10501337157058732
2021-03-15,894986.6284294128,0.0,-0.10501337157058732
2021-03-16,895711.3726005554,0.0008097821220127699,-0.10428862739944467
2021-03-17,896030.7282676697,0.0003565385869637172,-0.10396927173233028
2021-03-18,895723.6441230774,-0.00034271608651859076,-0.10427635587692263
2021-03-19,894962.0589485168,-0.0008502456974953665,-0.10503794105148312
2021-03-20,895183.17370224,0.0002470660644351419,-0.1048168262977599
2021-03-21,895183.17370224,0.0,-0.1048168262977599
2021-03-22,895183.17370224,0.0,-0.1048168262977599
2021-03-23,896804.6008262634,0.0018112797153209126,-0.10319539917373644
2021-03-24,896448.3777198792,-0.00039721373647738645,-0.10355162228012071
2021-03-25,896006.1746482849,-0.0004932833642010692,-0.10399382535171497
2021-03-26,897062.5565834045,0.0011789895706180165,-0.10293744341659528
2021-03-27,899592.9751930237,0.0028207827771304927,-0.10040702480697616
2021-03-28,899592.9751930237,0.0,-0.10040702480697616
2021-03-29,899592.9751930237,0.0,-0.10040702480697616
2021-03-30,899531.5382728577,-6.829413063480505e-05,-0.10046846172714219
2021-03-31,898610.27526474,-0.001024158652498719,-0.10138972473525987
2021-04-01,925668.5422115326,0.030111236975140176,-0.07433145778846728
2021-04-02,953019.6058177948,0.029547362105357022,-0.04698039418220512
2021-04-03,953019.6058177948,0.0,-0.04698039418220512
2021-04-04,953019.6058177948,0.0,-0.04698039418220512
2021-04-05,953019.6058177948,0.0,-0.04698039418220512
2021-04-06,965599.1270389557,0.013199645783117164,-0.034400872961044326
2021-04-07,957192.5462741852,-0.008706077428372927,-0.04280745372581474
2021-04-08,972495.2556400299,0.01598707535428434,-0.02750474435997008
2021-04-09,982858.7976455688,0.010656650451953409,-0.017141202354431173
2021-04-10,988174.0940971375,0.005407996005429627,-0.011825905902862588
2021-04-11,988174.0940971375,0.0,-0.011825905902862588
2021-04-12,988174.0940971375,0.0,-0.011825905902862588
2021-04-13,1032788.6805801392,0.04514850849613161,0.03278868058013917
2021-04-14,1059976.80676651,0.026324965307616077,0.05997680676650985
2021-04-15,1036044.5384063721,-0.022578105678693117,0.036044538406371895
2021-04-16,1086088.092666626,0.04830251249355566,0.08608809266662587
2021-04-17,1076905.174818039,-0.008455039614733817,0.07690517481803893
2021-04-18,1076905.174818039,0.0,0.07690517481803893
2021-04-19,1076905.174818039,0.0,0.07690517481803893
2021-04-20,1045571.1458377838,-0.02909636773316604,0.04557114583778388
2021-04-21,1031325.8692378998,-0.013624397207776529,0.03132586923789993
2021-04-22,1042590.14569664,0.010922131204818886,0.042590145696640214
2021-04-23,1012053.8372573853,-0.02928889033269244,0.012053837257385513
2021-04-24,1037080.4444637299,0.024728533488065585,0.037080444463730045
2021-04-25,1037080.4444637299,0.0,0.037080444463730045
2021-04-26,1037080.4444637299,0.0,0.037080444463730045
2021-04-27,1048391.6207046509,0.010906749135328742,0.048391620704651084
2021-04-28,1042034.2618923187,-0.006063916085154553,0.04203426189231885
2021-04-29,1035207.8837833405,-0.006551011189000366,0.0352078837833405
2021-04-30,1039059.4560260773,0.0037205785456932983,0.0390594560260773
2021-05-01,1017698.8460969925,-0.02055763970502633,0.01769884609699246
2021-05-02,1017698.8460969925,0.0,0.01769884609699246
2021-05-03,1017698.8460969925,0.0,0.01769884609699246
2021-05-04,1005998.538479805,-0.011496827044719327,0.005998538479804916
2021-05-05,973126.3795185089,-0.0326761498192335,-0.02687362048149111
2021-05-06,980384.5727214813,0.007458633694180206,-0.019615427278518727
2021-05-07,984772.0986309052,0.004475311047831276,-0.01522790136909491
2021-05-08,1004365.4374790192,0.019896318016477066,0.004365437479019185
2021-05-09,1004365.4374790192,0.0,0.004365437479019185
2021-05-10,1004365.4374790192,0.0,0.004365437479019185
2021-05-11,967323.973813057,-0.036880464304842264,-0.0326760261869431
2021-05-12,970036.7286815643,0.0028043912297697204,-0.02996327131843579
2021-05-13,932918.5063905716,-0.03826475966682452,-0.0670814936094285
