Date,PortfolioValue,PortfolioReturn
2010-01-05,1000000.0,
2010-01-06,1000000.0,0.0
2010-01-07,1000000.0,0.0
2010-01-08,1000000.0,0.0
2010-01-09,1000000.0,0.0
2010-01-10,1000000.0,0.0
2010-01-11,1000000.0,0.0
2010-01-12,1000000.0,0.0
2010-01-13,1000000.0,0.0
2010-01-14,1000000.0,0.0
2010-01-15,1000000.0,0.0
2010-01-16,1000000.0,0.0
2010-01-17,1000000.0,0.0
2010-01-18,1000000.0,0.0
2010-01-19,1000000.0,0.0
2010-01-20,1000000.0,0.0
2010-01-21,1000000.0,0.0
2010-01-22,1000000.0,0.0
2010-01-23,1000000.0,0.0
2010-01-24,1000000.0,0.0
2010-01-25,1000000.0,0.0
2010-01-26,1000000.0,0.0
2010-01-27,1000000.0,0.0
2010-01-28,1000000.0,0.0
2010-01-29,1000000.0,0.0
2010-01-30,963218.4626865387,-0.03678153731346134
2010-01-31,963218.4626865387,0.0
2010-02-01,963218.4626865387,0.0
2010-02-02,1003904.8791599274,0.042240071229437515
2010-02-03,1013212.9283370972,0.009271843747745034
2010-02-04,1023597.169374466,0.010248824059530648
2010-02-05,975805.7881469727,-0.04668963793315217
2010-02-06,993102.431772232,0.01772549808103241
2010-02-07,993102.431772232,0.0
2010-02-08,993102.431772232,0.0
2010-02-09,990045.1013011932,-0.0030785650837475975
2010-02-10,991888.5038471222,0.001861937949600767
2010-02-11,998956.9262943268,0.007126226808546576
2010-02-12,1033764.3720359802,0.03484379038320817
2010-02-13,1043776.0810775757,0.00968471086102296
2010-02-14,1043776.0810775757,0.0
2010-02-15,1043776.0810775757,0.0
2010-02-16,1043776.0810775757,0.0
2010-02-17,1063067.4157905579,0.01848225406072368
2010-02-18,1066514.0370903015,0.00324214743914486
2010-02-19,1031989.7157478333,-0.03237118325855204
2010-02-20,1028173.3133068085,-0.0036981012337503616
2010-02-21,1028173.3133068085,0.0
2010-02-22,1028173.3133068085,0.0
2010-02-23,1024032.818239212,-0.004027040007758775
2010-02-24,1003234.7189102173,-0.02030999295975333
2010-02-25,1021147.1471424103,0.017854673382566633
2010-02-26,1020439.0798473358,-0.00069340378324112
2010-02-27,1010376.5572468638,-0.009860973378222004
2010-02-28,1010376.5572468638,0.0
2010-03-01,1010376.5572468638,0.0
2010-03-02,1050122.2979697585,0.039337552358891026
2010-03-03,1049141.4206204414,-0.0009340601101542889
2010-03-04,1036817.290442884,-0.011746872190280366
2010-03-05,1039206.1589124799,0.002304039961154025
2010-03-06,1070363.137435913,0.0299815183505443
2010-03-07,1070363.137435913,0.0
2010-03-08,1070363.137435913,0.0
2010-03-09,1056958.7587329745,-0.012523206596080194
2010-03-10,1094198.099156201,0.035232538749067954
2010-03-11,1097753.0901910663,0.0032489464545832902
2010-03-12,1075559.0187035203,-0.02021772626819296
2010-03-13,1078663.0444734693,0.0028859650804569092
2010-03-14,1078663.0444734693,0.0
2010-03-15,1078663.0444734693,0.0
2010-03-16,1072487.9267417789,-0.005724788443739359
2010-03-17,1106791.2000963092,0.03198476411640705
2010-03-18,1125846.329331994,0.017216552890939818
2010-03-19,1090032.853653133,-0.03181026996829184
2010-03-20,1077419.4105570912,-0.011571617363429931
2010-03-21,1077419.4105570912,0.0
2010-03-22,1077419.4105570912,0.0
2010-03-23,1095202.2202356458,0.016505002141514957
2010-03-24,1116609.2406690717,0.019546180639425703
2010-03-25,1083087.7376163602,-0.03002080032279275
2010-03-26,1085561.9476884007,0.0022844041032961115
2010-03-27,1087409.7862132192,0.001702195373330051
2010-03-28,1087409.7862132192,0.0
2010-03-29,1087409.7862132192,0.0
2010-03-30,1100016.9091451168,0.011593718478293713
2010-03-31,1105717.0713933706,0.0051818860245373966
2010-04-01,1091261.3889651299,-0.01307358166228223
2010-04-02,1080157.5475454926,-0.010175235312015585
2010-04-03,1080157.5475454926,0.0
2010-04-04,1080157.5475454926,0.0
2010-04-05,1080157.5475454926,0.0
2010-04-06,1096818.9785994291,0.015425000817517187
2010-04-07,1070327.03741014,-0.024153430699309864
